::ffff:188.143.232.103 - - [07/Mar/2016:20:21:37 +0000] "GET /phpMyAdmin-2.5.5-rc1/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:37 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:38 +0000] "GET /phpMyAdmin-2.5.5-rc2/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:38 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:38 +0000] "GET /phpMyAdmin-2.5.5/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:39 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:39 +0000] "GET /phpMyAdmin-2.5.5-pl1/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:39 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:40 +0000] "GET /phpMyAdmin-2.5.6-rc1/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:40 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:41 +0000] "GET /phpMyAdmin-2.5.6-rc2/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:41 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:42 +0000] "GET /phpMyAdmin-2.5.6/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:42 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:42 +0000] "GET /phpMyAdmin-2.5.7/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:43 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:43 +0000] "GET /phpMyAdmin-2.5.7-pl1/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
